rc25_o3r_enf_value_block_field_fn_write	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
rc25_ssc1_nested_if_in_block_secret_field	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
rc25_ssc2_nested_depth3	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
rc25_ssc3_nested_secret_source	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
rc25_t14_r2_iflet_bind_builtin	REJECT	ACCEPT	SEC_REJECT	REJECT: v2 MISSES (lanes reject)
rc25_t14_r3_container_returned_builtin	REJECT	ACCEPT	SEC_REJECT	REJECT: v2 MISSES (lanes reject)
rc25_t14_r4_container_param_builtin	REJECT	ACCEPT	SEC_REJECT	REJECT: v2 MISSES (lanes reject)
rc25_t14_r6_first_extract_builtin	REJECT	ACCEPT	SEC_REJECT	REJECT: v2 MISSES (lanes reject)
rc25_t14_r6b_pop_extract_builtin	REJECT	ACCEPT	SEC_REJECT	REJECT: v2 MISSES (lanes reject)
rc25_t14_r7_slice_transform_builtin	REJECT	ACCEPT	SEC_REJECT	REJECT: v2 MISSES (lanes reject)
rc25_t14_r7b_concat_transform_builtin	REJECT	ACCEPT	SEC_REJECT	REJECT: v2 MISSES (lanes reject)
rc25_t14_r8_map_get_builtin	REJECT	ACCEPT	SEC_REJECT	REJECT: v2 MISSES (lanes reject)
rc25_t14_r8b_map_values_builtin	REJECT	ACCEPT	SEC_REJECT	REJECT: v2 MISSES (lanes reject)
ro1_or1_later_full_overwrite	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro1_or2_entry_label_killed_in_loop	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro1_or3_taint_temp_reuse_parser	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro1_or4_declassifying_helper_in_branch	ACCEPT	ACCEPT	SEC_REJECT	ACCEPT: v2 accepts a lanes over-refusal
ro1_or5_unannotated_struct_let_in_loop	ACCEPT	ACCEPT	SEC_REJECT	ACCEPT: v2 accepts a lanes over-refusal
ro1_or6_field_store_in_loop	ACCEPT	ACCEPT	SEC_REJECT	ACCEPT: v2 accepts a lanes over-refusal
ro2x_a_brk_print	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_a_vb_print	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_h_twohop	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_j_armbreak	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_j_armcont	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_j_param_armbreak	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_j_ret_armbreak	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_j_ret_armbreak_twin	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro2x_j_ret_armcont	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_j_ret_valarmbreak	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_j_stmtbreak	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_j_unreach_param	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_j_unreach_ret	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_j_unreach_ret_twin	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro2x_q_call_abs	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_q_for_abs	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_q_for_twin	ACCEPT	ACCEPT	SEC_REJECT	ACCEPT: v2 accepts a lanes over-refusal
ro2x_q_for_twin1	ACCEPT	ACCEPT	SEC_REJECT	ACCEPT: v2 accepts a lanes over-refusal
ro2x_q_iflet_abs	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_q_letpat_abs	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_q_match_abs3	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro2x_s_alias_replace	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_builtin_hof_applies_user_hof	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_builtin_hof_via_local_alias	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_compose_value_called	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_container_lambda_as_hof_callback	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_element_builtin_extracted_fn	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_enf_arm_tail_push	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_enf_equal_span_binder_shadow	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_enf_equal_span_binder_shadow_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_enf_expr_pos_push	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_enf_expr_pos_push_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_enf_loop_header_sink	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_enf_loop_header_sink_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_failed_guard_push_param	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_failed_guard_push_param_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_failed_guard_push_ret	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_failed_guard_push_ret_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_helper_returned_closure_inline	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_hof_lambda_param_bound_to_fn_arg	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_lambda_written_in_branch_lost	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_loop_carried_lambda_after_call	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_or_failed_guard_binder_join	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3_or_nested_shadow_let_counted_as_write	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3_or_pattern_enf	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_or_pattern_enf_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_or_pattern_param	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_or_pattern_param_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_place_fn_write_before_shadow_lost	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_place_fn_write_in_value_block_lost	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_reg_arm_tail_push_ret	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_reg_arm_tail_push_ret_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_reg_or_pattern_ret	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_reg_or_pattern_ret_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_shadowed_local_in_container_as_callback	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_tail_push_param	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_tail_push_param_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_tail_push_ret	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_user_hof_applies_formal_via_container_or_loop	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_user_hof_over_callback_list	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3_user_hof_via_local_alias	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_builtin_hof_via_local_alias_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_compose_value_called_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_container_lambda_as_hof_callback_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_element_builtin_extracted_fn_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_helper_returned_closure_inline_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_hof_lambda_param_bound_to_fn_arg_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_l01b_leak_branch_lambda_then_each	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_l02_leak_for_loop_lambda_after_call	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_l03_leak_value_block_field_lambda	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_l06_leak_join_of_hof_builtins_held_in_a_local	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_l08b_leak_apply_app_list_variable	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_l10d_leak_formal_forwarded_inside_a_container	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_l10e_leak_formal_applied_through_a_capturing_closure	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_l12c_leak_list_pattern_binder_of_a_printing_lambda_p2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_l14b_leak_compose_identity_pr	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_l15c_leak_values_m_0	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_l16_or5_twin_with_a_real_nested_write_must_stay_reject	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_l23_p23_latent_builtin_name_let_bound_in_another_branch	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_lambda_written_in_branch_lost_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_place_fn_write_before_shadow_lost_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_place_fn_write_in_value_block_lost_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_r1_leak_nested_lambda_write_over_a_field_that_held_a_lam	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_r2_leak_computed_index_lambda_write_then_exact_read	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_r7_valid_path_precise_alias_applied_in_return_element_0	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_r7b_leak_plain_alias_applied_inside_return	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_shadowed_local_in_container_as_callback_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_user_hof_over_callback_list_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_user_hof_via_local_alias_twin	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_alias_v01_valid_branch_writes_a_pure_lambda	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v02_valid_loop_carried_pure_lambda	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v03_valid_value_block_field_write_of_a_pure_fn	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v03c_valid_value_block_push_of_a_pure_fn	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v04_valid_pure_field_write_before_a_printing_shadow	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v06_valid_local_hof_alias_with_a_pure_callback	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v07_valid_user_hof_alias_with_a_pure_callback	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v08_valid_apply_app_pure_secret	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v09_valid_call_lambda_param_bound_to_a_pure_fn	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v10_valid_container_applied_formal_with_a_pure_fn	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v10d_valid_formal_stored_but_never_applied	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v11_valid_runall_over_pure_callbacks	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v12_valid_container_pure_lambda_as_callback	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v12c_valid_pattern_binder_of_the_pure_slot	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v13_valid_helper_returning_a_pure_closure	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v14_valid_compose_of_pure_fns	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v15_valid_first_of_a_pure_list	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v16b_valid_nested_shadowing_let_only	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_v23_valid_value_block_tail_def_p23_precision_twin	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_alias_wp_leak_pop_then_push_exact_index_0	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_adj_paramsink_stmt_guard_gs1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_enf_body_writes_outer_w2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_enf_egress_in_arm_e1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_enf_egress_in_value_arm_e2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_enf_failed_guard_nonbinder_write_keep_o11w	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_enf_fn_value_fn1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_enf_guard_or2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_enf_guard_writes_outer_keep_og1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_enf_list_alternatives_lst1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_enf_value_block_vb2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_enf_value_position_or7	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_enf_value_position_taint_or7t	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_failedguard_writes_binder_old_0_runtime_prints_5_o11x	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_param_body_writes_outer_w3	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_param_value_position_vp	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_paramsink_after_join_ps4	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_paramsink_arm_ps1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_paramsink_value_block_ps3	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_paramsink_value_ps2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_reg_body_writes_outer_old_1_w1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_reg_guard_writes_outer_old_1_og2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_reg_or_pattern_ret_guard_or1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_reg_or_pattern_ret_taint_or9	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_ret_value_block_vb1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_ret_value_position_or6	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_review_twin_o11b_o11b	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_review_twin_o11c_o11c	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_span_if_let_outer_b20	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_span_overrefusal_old_1_prints_the_if_let_binder_3_by_con	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_span_param_b2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_span_two_arms_b12	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_span_while_let_b11	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_twin_fn_value_fn1d	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_twin_reg_taint_or9d	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_twin_span_param_b2d	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_twin_whole_stmt_wh1d	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_twin_whole_summary_wh4d	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_twin_whole_value_wh2d	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_valid_bindingfree_or_guard_vt6	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_valid_enf_all_alternatives_bind_vt4	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_valid_enf_pub_outer_vt3	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_valid_param_other_param_vt5	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_valid_perf_nested_binding_or_depth12_time_it_base_23_ms	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_valid_ret_all_alternatives_bind_vt2	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_valid_ret_pub_outer_vt1	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_valid_span_binder_body_vs3	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_valid_span_for_vs1	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_valid_span_param_vs2	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_orpat_whole_stmt_wh1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_whole_summary_wh4	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_orpat_whole_value_wh2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_e_arm_semi	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_e_assign_push	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_e_guard_push	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_e_iflet_semi	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_e_wl_binder_sink	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_e_wl_scrut_sink	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_or_elseless_if_push	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_or_elseless_if_val	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_or_insert_tail	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_ps_arm_semi_push	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_ps_for_src_sink	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_ps_guard_push	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_ps_guard_sink	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_ps_ifcond_push	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_ps_iflet_tail_push	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_ps_vb_tail	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_ps_vb_tail2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_ps_vblock_assign	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_ps_vblock_push	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_pv1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_pv2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_pv3	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_pv4	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_pv5	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_j2g	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_j2i	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_m1i	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_m2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_m3	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_m4	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_m5	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_m6	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_t2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_t3	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_t7i	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_t7p	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_vb1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_vb2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_w2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_r_w3	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3x_push_va1	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_va2	ACCEPT	ACCEPT	SEC_REJECT	ACCEPT: v2 accepts a lanes over-refusal
ro3x_push_va3	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vb1p	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vb2p	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vc1	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vc2	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vd1	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vd2	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_ve2	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_ve3	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_ve4	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_ve5	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_ve6	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vf1	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vf2	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vf3	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vg1	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vg2	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vg3	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vg4	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vg5	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vg6	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vg7	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_vg8	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
ro3x_push_w5_wl_shadow_scrut_write	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
ro3y_perf_p5_scrut_10	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
rv10_valid_range_alias	ACCEPT	ACCEPT	UNDECIDED	ACCEPT: v2 accepts a lanes over-refusal
rv10_valid_range_negative_step	ACCEPT	ACCEPT	UNDECIDED	ACCEPT: v2 accepts a lanes over-refusal
rv10_valid_range_three_arg	ACCEPT	ACCEPT	UNDECIDED	ACCEPT: v2 accepts a lanes over-refusal
rv10_whole_struct_main_B1	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
rv10_whole_struct_main_B2	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
rv10_whole_struct_main_B5	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
rv10_whole_struct_param_A13	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
rv11_struct_string_index_first_field	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
rv11_struct_string_index_let	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
rv11_struct_string_index_public_key	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
rv11_valid_list_passed_to_user_fn	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
rv11_valid_range_untyped_formal_bound	ACCEPT	ACCEPT	UNDECIDED	ACCEPT: v2 accepts a lanes over-refusal
rv11_valid_sort_returns_new_list	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
rv12_map_entry_assigned_whole_struct	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
rv12_strindex_unknown_base	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
rv12_valid_formal_map_key_named_like_secret_field	ACCEPT	ACCEPT	SEC_REJECT	ACCEPT: v2 accepts a lanes over-refusal
rv12_valid_map_key_named_like_secret_field	ACCEPT	ACCEPT	SEC_REJECT	ACCEPT: v2 accepts a lanes over-refusal
rv13_valid_assign_elem_then_other_elem_refused	ACCEPT	ACCEPT	ACCEPT	ACCEPT: both accept
rv13_valid_assign_overwrite_monotone_refused	ACCEPT	ACCEPT	SEC_REJECT	ACCEPT: v2 accepts a lanes over-refusal
rv14_map_dot_access_whole_struct	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
rv14_map_values_whole_struct	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
rv14_reentry_assigned_local_secret	REJECT	SEC_REJECT	SEC_REJECT	REJECT: both reject
